MEET,,EVENT,YEAR,PLACING,ATHLETE,SCHOOL,PERFORMANCE,,,,FN,
States,,Long Jump,2022,1,"Buchanan, Marquis",Classical,"21'9 1/2""",6.64 m,,,,
States,,Long Jump,2022,2,"McCann-Carter, Ethan",St. Raphael's,"21'8 1/4""",6.61 m,,,,
States,,Long Jump,2022,3,"Arms, Salter",Moses Brown,"21'7 1/4""",6.58 m,,,,
States,,Long Jump,2022,4,"Fahrney, Colby",Portsmouth,"21'6""",6.55 m,,,,
States,,Long Jump,2022,5,"Saunders, Jaden",Smithfield,"21'5 1/2""",6.54 m,,,,
States,,Long Jump,2022,6,"Steele, Matt",Bishop Hendricken,"20'2 3/4""",6.16 m,,,,
States,,Long Jump,2022,7,"DelNigro, Alex",Cranston West,"20'1 1/2""",6.13 m,,,,
States,,Long Jump,2022,8,"Knobel, Jeremy",Smithfield,"19'11 3/4""",6.08 m,,,,
States,,Long Jump,2022,9,"Sward, Phoenix",South Kingstown,"19'8 1/2""",6.00 m,,,,
States,,Long Jump,2022,10,"Bacon, Ryan",LaSalle,"19'8 1/2""",6.000 m,,,,
States,,Long Jump,2022,11,"Wali, Eze",Bishop Hendricken,"19'7 1/4""",5.97 m,,,,
States,,Long Jump,2022,12,"Lane, Gabriel",Moses Brown,"19'5 1/4""",5.92 m,,,,
States,,Long Jump,2022,13,"Gioia, Anthony",Westerly,"19'4""",5.89 m,,,,
States,,Long Jump,2022,14,"Carter, Isiah",South Kingstown,"19'4""",5.89 m,,,,
States,,Long Jump,2022,15,"Dosunmu, Gabriel",Central,"18'10""",5.74 m,,,,
States,,Long Jump,2022,16,"Briggs, Isiah",Central,"18'8 3/4""",5.70 m,,,,
States,,Long Jump,2022,17,"Rossi, Joseph",North Smithfield,"18'7 3/4""",5.68 m,,,,
States,,Long Jump,2022,18,"Gawlik, Anthony",Johnston,"18'4 1/2""",5.60 m,,,,
States,,Long Jump,2022,19,"Casieri, Vincenzo",Woonsocket,"17'2 3/4""",5.25 m,,,,
States,,Triple Jump,2022,1,"McCann-Carter, Ethan",St. Raphael's,"43'9 1/2""",13.34 m,,,,
States,,Triple Jump,2022,2,"Saunders, Jaden",Smithfield,"42'10 1/2""",13.06 m,,,,
States,,Triple Jump,2022,3,"Montgomery, Nae-shaun",Bishop Hendricken,"42'2 3/4""",12.87 m,,,,
States,,Triple Jump,2022,4,"Steele, Matt",Bishop Hendricken,"41'9""",12.72 m,,,,
States,,Triple Jump,2022,5,"Wurster, Levi",Bishop Hendricken,"41'1 3/4""",12.54 m,,,,
States,,Triple Jump,2022,6,"Torres, Patrick",Bishop Hendricken,"40'11 1/4""",12.47 m,,,,
States,,Triple Jump,2022,7,"Gibbons, Jared",LaSalle,"40'8 3/4""",12.41 m,,,,
States,,Triple Jump,2022,8,"Nyahkoon, Elijah",Classical,"40'2""",12.24 m,,,,
States,,Triple Jump,2022,9,"Lamoureux, Nick",North Smithfield,"39'3 1/2""",11.97 m,,,,
States,,Triple Jump,2022,10,"Kelling, Nate",Coventry,"39'1 3/4""",11.93 m,,,,
States,,Triple Jump,2022,11,"DelNigro, Alex",Cranston West,"38'11""",11.86 m,,,,
States,,Triple Jump,2022,12,"Gioia, Anthony",Westerly,"38'7""",11.76 m,,,,
States,,Triple Jump,2022,13,"Sward, Phoenix",South Kingstown,"37'10""",11.53 m,,,,
States,,Triple Jump,2022,14,"Rossi, Joseph",North Smithfield,"37'4 1/4""",11.38 m,,,,
States,,Triple Jump,2022,15,"Wilkerson, Pierce",Barrington,"37'2 1/2""",11.34 m,,,,
States,,Triple Jump,2022,16,"Ochgwu, Kenaz",East Providence,"36'5""",11.09 m,,,,
States,,Triple Jump,2022,17,"Marin, Christian",Classical,"36'3 1/2""",11.06 m,,,,
States,,Triple Jump,2022,x,"Ezeama, Konny",Smithfield,Foul,,,,,
States,,Pole Vault,2022,1,"DeStefano, Alex",Cumberland,"13'0""",3.96 m,,,,
States,,Pole Vault,2022,2,"Hill, Ben",Barrington,"12'0""",3.65 m,,,,
States,,Pole Vault,2022,3,"O'Brien-Tate, Kordell",Rogers,"11'6""",3.50 m,,,,
States,,Pole Vault,2022,4,"Kelling, Nate",Coventry,"11'0""",3.35 m,,,,
States,,Pole Vault,2022,T-5,"Schiller, Will",Smithfield,"10'6""",3.20 m,,,,
States,,Pole Vault,2022,T-5,"O'Connell, Quinn",North Kingstown,"10'6""",3.20 m,,,,
States,,Pole Vault,2022,T-7,"Kaminski, Grady",Ponaganset,"10'6""",3.20 m,,,,
States,,Pole Vault,2022,T-7,"Hurley, Aiden",South Kingstown,"10'6""",3.20 m,,,,
States,,Pole Vault,2022,x,"Evans, Ethan",North Kingstown,nh,,,,,
States,,Pole Vault,2022,x,"Farnum, Baily",Rogers,nh,,,,,
States,,Pole Vault,2022,x,"Aguilar, Elijah",Toll Gate,nh,,,,,
States,,Pole Vault,2022,x,"Goodfriend, Harrison",Portsmouth,nh,,,,,
States,,Pole Vault,2022,x,"Kanaczet, Zach",Coventry,nh,,,,,
States,,Pole Vault,2022,x,"Lawton, Oliver",North Kingstown,nh,,,,,
States,,110 M High Hurdles,2022,1,"Stamatelatos, Matthew",North Smithfield,14.98,15.49 trial,,,,
States,,110 M High Hurdles,2022,2,"Marsella, Raymond",North Smithfield,15.09,15.57 trial,,,,
States,,110 M High Hurdles,2022,3,"Knight, Ethan",Barrington,15.18,15.46 trial,,,,
States,,110 M High Hurdles,2022,4,"Wilson, Damon",West Warwick,15.56,15.81 trial,,,,
States,,110 M High Hurdles,2022,5,"Fisher, Brady",LaSalle,15.63,15.943 trial,,,,
States,,110 M High Hurdles,2022,6,"Bienvenue, Aidan",North Smithfield,15.68,15.941 trial,,,,
States,,110 M High Hurdles,2022,7,"Wind, Bobby",Barrington,16.10,16.07 trial,,,,
States,,110 M High Hurdles,2022,8,"Rodrigues, Landon",Portsmouth,16.25,16.19 trial,,,,
States,,110 M High Hurdles,2022,9,"Bentancourt, Luis",Rogers,,16.31 trial,,,,
States,,110 M High Hurdles,2022,10,"Soler, Manny",Cranston West,,16.57 trial,,,,
States,,110 M High Hurdles,2022,11,"Martin, Ryan",Barrington,,16.63 trial,,,,
States,,110 M High Hurdles,2022,12,"Trigo, Ian",Cumberland,,16.73 trial,,,,
States,,110 M High Hurdles,2022,13,"Dion, Evan",Bishop Hendricken,,16.88 trial,,,,
States,,110 M High Hurdles,2022,14,"Hall, Adam",North Kingstown,,16.97 trial,,,,
States,,110 M High Hurdles,2022,15,"Bliss, Eric",Cumberland,,17.10 trial,,,,
States,,110 M High Hurdles,2022,16,"Harris, Avi",Classical,,17.18 trial,,,,
States,,110 M High Hurdles,2022,17,"Logan, Andrew",West Warwick,,17.46 trial,,,,
States,,110 M High Hurdles,2022,18,"Wallace, Teddy",Classical,,17.54 trial,,,,
States,,110 M High Hurdles,2022,19,"Kelly, Jacob",Coventry,,18.21 trial,,,,
States,,110 M High Hurdles,2022,20,"Malone, Conner",North Providence,,18.29 trial,,,,
States,,110 M High Hurdles,2022,21,"McEntee, Jack",Ponaganset,,18.60 trial,,,,
States,,110 M High Hurdles,2022,22,"Courtney, James",Classical,,18.86 trial,,,,
States,,110 M High Hurdles,2022,23,"Lesk, Jared",Barrington,,19.44 trial,,,,
States,,300 M Intermediate Hurdles,2022,1,"Stamatelatos, Matthew",North Smithfield,39.34,,,,,
States,,300 M Intermediate Hurdles,2022,2,"Fisher, Brady",LaSalle,40.44,,,,,
States,,300 M Intermediate Hurdles,2022,3,"Knight, Ethan",Barrington,40.45,,,,,
States,,300 M Intermediate Hurdles,2022,4,"Naiefeh, Jacob",Bishop Hendricken,41.21,,,,,
States,,300 M Intermediate Hurdles,2022,5,"Clare, Hayden",Bishop Hendricken,41.49,,,,,
States,,300 M Intermediate Hurdles,2022,6,"Ward, Jacob",Mount Hope,42.17,,,,,
States,,300 M Intermediate Hurdles,2022,7,"Wilson, Damon",West Warwick,42.38,,,,,
States,,300 M Intermediate Hurdles,2022,8,"Bienvenue, Aidan",North Smithfield,42.93,,,,,
States,,300 M Intermediate Hurdles,2022,9,"Pratt, Brendan",North Kingstown,43.41,,,,,
States,,300 M Intermediate Hurdles,2022,10,"Soler, Manny",Cranston West,43.71,,,,,
States,,300 M Intermediate Hurdles,2022,11,"Bentancourt, Luis",Rogers,43.77,,,,,
States,,300 M Intermediate Hurdles,2022,12,"Shiels, Brody",South Kingstown,44.45,,,,,
States,,300 M Intermediate Hurdles,2022,13,"Wallace, Teddy",Classical,44.88,,,,,
States,,300 M Intermediate Hurdles,2022,14,"Kelly, Jacob",Coventry,45.21,,,,,
States,,300 M Intermediate Hurdles,2022,15,"Chisholm, William",Middletown,45.37,,,,,
States,,300 M Intermediate Hurdles,2022,16,"Beaudry, Greg",Ponaganset,45.66,,,,,
States,,300 M Intermediate Hurdles,2022,17,"Rodrigues, Landon",Portsmouth,45.68,,,,,
States,,300 M Intermediate Hurdles,2022,18,"Lesk, Jared",Barrington,46.16,,,,,
States,,100 Meters,2022,1,"Gibbons, Jared",LaSalle,10.85,10.85 trial,,,,
States,,100 Meters,2022,2,"Pemberton, Kamalie",Bishop Hendricken,10.90,10.96 trial,,,,
States,,100 Meters,2022,3,"Young, Denzel",Mount Pleasant,10.944,11.01 trial,,,,
States,,100 Meters,2022,4,"Bamgbala, Jubril",LaSalle,10.950,10.97 trial,,,,
States,,100 Meters,2022,5,"Greenberg, Nate",Barrington,11.03,10.98 trial,,,,
States,,100 Meters,2022,6,"Dosunmu, Gabriel",Central,11.12,11.191 trial,,,,
States,,100 Meters,2022,7,"Clarke, Ian",Chariho,11.17,11.08 trial,,,,
States,,100 Meters,2022,8,"Kopech, Jake",Bishop Hendricken,11.22,11.18 trial,,,,
States,,100 Meters,2022,9,"Arms, Salter",Moses Brown,,11.193 trial,,,,
States,,100 Meters,2022,10,"Lacroix, Mikel",Cumberland,,11.196 trial,,,,
States,,100 Meters,2022,11,"Griffin, Darian",Rogers,,11.22 trial,,,,
States,,100 Meters,2022,12,"Lok, Edmund",Bishop Hendricken,,11.24 trial,,,,
States,,100 Meters,2022,13,"Pinheiro, Alex",Pilgrim,,11.25 trial,,,,
States,,100 Meters,2022,14,"Borkman, James",North Kingstown,,11.28 trial,,,,
States,,100 Meters,2022,15,"Falcone, Jayden",Bishop Hendricken,,11.38 trial,,,,
States,,100 Meters,2022,16,"Fernandes, Nathan",Coventry,,11.42 trial,,,,
States,,100 Meters,2022,17,"Ruddock, Kitwana",East Providence,,11.44 trial,,,,
States,,100 Meters,2022,18,"Narcessian, Nick",Bishop Hendricken,,11.45 trial,,,,
States,,100 Meters,2022,19,"Francese, Tommy",Bishop Hendricken,,11.47 trial,,,,
States,,100 Meters,2022,20,"Quinn, Steven",Prout,,11.48 trial,,,,
States,,100 Meters,2022,21,"Karweh, Izaiah",Central,,11.602 trial,,,,
States,,100 Meters,2022,22,"Johannis, James",Exeter-West Greenwich,,11.610 trial,,,,
States,,100 Meters,2022,23,"Eliasson, Franz",Rogers,,11.67 trial,,,,
States,,200 Meters,2022,1,"Bamgbala, Jubril",LaSalle,21.75,,,,,
States,,200 Meters,2022,2,"Young, Denzel",Mount Pleasant,22.38,,,,,
States,,200 Meters,2022,3,"Gibbons, Jared",LaSalle,22.39,,,,,
States,,200 Meters,2022,4,"Gouvin, Chase",LaSalle,22.49,,,,,
States,,200 Meters,2022,5,"Greenberg, Nate",Barrington,22.57,,,,,
States,,200 Meters,2022,6,"Wilkens, Xavier",Bishop Hendricken,22.67,,,,,
States,,200 Meters,2022,T-7,"Dosunmu, Gabriel",Central,22.70,,,,,
States,,200 Meters,2022,T-7,"Kopech, Jake",Bishop Hendricken,22.70,,,,,
States,,200 Meters,2022,9,"Stamatelatos, Matthew",North Smithfield,22.78,,,,,
States,,200 Meters,2022,10,"Morrison, Nick",East Providence,22.80,,,,,
States,,200 Meters,2022,11,"Griffin, Darian",Rogers,22.86,,,,,
States,,200 Meters,2022,12,"Felix, Joel",Bishop Hendricken,22.92,,,,,
States,,200 Meters,2022,13,"Clarke, Ian",Chariho,23.10,,,,,
States,,200 Meters,2022,14,"Lacroix, Mikel",Cumberland,23.20,,,,,
States,,200 Meters,2022,15,"Arms, Salter",Moses Brown,23.21,,,,,
States,,200 Meters,2022,16,"Briggs, Isiah",Central,23.51,,,,,
States,,400 Meters,2022,1,"Young, Denzel",Mount Pleasant,50.74,,,,,
States,,400 Meters,2022,2,"Gomez, Javier",Classical,51.005,,,,,
States,,400 Meters,2022,3,"Schultz, John",North Kingstown,51.009,,,,,
States,,400 Meters,2022,4,"Fletcher, Aiden",Lincoln,51.27,,,,,
States,,400 Meters,2022,5,"Sposato, Elias",Chariho,51.51,,,,,
States,,400 Meters,2022,6,"Morrison, Nick",East Providence,51.56,,,,,
States,,400 Meters,2022,7,"Wade, Robbie",Westerly,51.64,,,,,
States,,400 Meters,2022,8,"DiFazio, Nicholas",Cranston West,51.72,,,,,
States,,400 Meters,2022,9,"Brady, Jeff",Portsmouth,51.993,,,,,
States,,400 Meters,2022,10,"Rathier, Brendan",West Warwick,51.998,,,,,
States,,400 Meters,2022,11,"Weissman, Jared",Classical,52.59,,,,,
States,,400 Meters,2022,12,"Gilson, Jeb",Cumberland,52.63,,,,,
States,,400 Meters,2022,13,"Fillion, Oliver",Lincoln,52.68,,,,,
States,,400 Meters,2022,14,"Mathews, Jacob",South Kingstown,52.90,,,,,
States,,400 Meters,2022,15,"Lanza, John",Moses Brown,53.45,,,,,
States,,400 Meters,2022,16,"DiGiacomo, Will",Barrington,53.59,,,,,
States,,400 Meters,2022,17,"Walker, John",Cumberland,53.97,,,,,
States,,400 Meters,2022,18,"Parker-Sharpe, Alonso",Cranston West,54.14,,,,,
States,,800 Meters,2022,1,"Kipyego, Devan",St. Raphael's,1:51.32,,,,,
States,,800 Meters,2022,2,"Kluth, Kaden",Portsmouth,1:51.49,,,,,
States,,800 Meters,2022,3,"Bishop, Lachlan",LaSalle,1:54.16,,,,,
States,,800 Meters,2022,4,"McGregor, Evan",Bishop Hendricken,1:56.80,,,,,
States,,800 Meters,2022,5,"Saddlemire, Elijah",Smithfield,1:57.59,,,,,
States,,800 Meters,2022,6,"Serra, Jacob",Westerly,1:58.03,,,,,
States,,800 Meters,2022,7,"Capalbo, Antonio",South Kingstown,1:58.28,,,,,
States,,800 Meters,2022,8,"Flores, Raymond",LaSalle,1:58.75,,,,,
States,,800 Meters,2022,9,"Santos, Blake",LaSalle,1:58.981,,,,,
States,,800 Meters,2022,10,"Golas, Joseph",Chariho,1:58.987,,,,,
States,,800 Meters,2022,11,"Flint, Chase",Narragansett,1:59.69,,,,,
States,,800 Meters,2022,12,"Mayol, Pedro",St. Raphael's,2:00.61,,,,,
States,,800 Meters,2022,13,"Principe, Jesse",West Warwick,2:00.92,,,,,
States,,800 Meters,2022,14,"Rocha, Jeremiah",Cumberland,2:01.04,,,,,
States,,800 Meters,2022,15,"Martin, Nicholas",East Greenwich,2:01.60,,,,,
States,,800 Meters,2022,16,"Speltz, Thomas",Moses Brown,2:02.42,,,,,
States,,800 Meters,2022,17,"McGinnis, Grady",LaSalle,2:02.73,,,,,
States,,800 Meters,2022,18,"Zacaro, Steven",Cumberland,2:08.99,,,,,
States,,1500 Meters,2022,1,"Kipyego, Devan",St. Raphael's,3:57.88,,,,,
States,,1500 Meters,2022,2,"Capalbo, Antonio",South Kingstown,3:58.31,,,,,
States,,1500 Meters,2022,3,"McGregor, Evan",Bishop Hendricken,3:59.95,,,,,
States,,1500 Meters,2022,4,"Principe, Jesse",West Warwick,4:03.46,,,,,
States,,1500 Meters,2022,5,"McCue, Cole",Cumberland,4:04.03,,,,,
States,,1500 Meters,2022,6,"Thibodeau, Adam",LaSalle,4:04.75,,,,,
States,,1500 Meters,2022,7,"Martin, Nicholas",East Greenwich,4:09.89,,,,,
States,,1500 Meters,2022,8,"Ballard, Will",South Kingstown,4:11.29,,,,,
States,,1500 Meters,2022,9,"Picchioni, Matthew",Cumberland,4:13.93,,,,,
States,,1500 Meters,2022,10,"Olsen, Will",Bishop Hendricken,4:14.94,,,,,
States,,1500 Meters,2022,11,"Moretta, Jack",Bishop Hendricken,4:15.99,,,,,
States,,1500 Meters,2022,12,"Parenteau, David",LaSalle,4:16.14,,,,,
States,,1500 Meters,2022,13,"Fadden, Ethan",Mount Saint Charles,4:16.36,,,,,
States,,1500 Meters,2022,14,"Dailey, Garrett",Burrillville,4:18.74,,,,,
States,,1500 Meters,2022,15,"Santos, Blake",LaSalle,4:23.49,,,,,
States,,1500 Meters,2022,16,"Rego, Andrew",Barrington,4:34.84,,,,,
States,,3000 Meters,2022,1,"Dennen, Henry",Cumberland,8:36.57,,,,,
States,,3000 Meters,2022,2,"Kipyego, Devan",St. Raphael's,8:40.64,,,,,
States,,3000 Meters,2022,3,"Piedade, Brandon",Barrington,8:42.24,,,,,
States,,3000 Meters,2022,4,"Michaud, Cooper",Classical,8:44.27,,,,,
States,,3000 Meters,2022,5,"Connolly, Jacob",East Greenwich,8:46.14,,,,,
States,,3000 Meters,2022,6,"Silvestri, Troy",Bishop Hendricken,8:46.47,,,,,
States,,3000 Meters,2022,7,"Borge, Jackson",North Kingstown,8:46.79,,,,,
States,,3000 Meters,2022,8,"Jablonski, Wilson",Bishop Hendricken,8:50.08,,,,,
States,,3000 Meters,2022,9,"Casey, John",LaSalle,8:52.91,,,,,
States,,3000 Meters,2022,10,"Tierney, Keegan",Bishop Hendricken,8:54.73,,,,,
States,,3000 Meters,2022,11,"Evans, Nathan",Lincoln,8:55.78,,,,,
States,,3000 Meters,2022,12,"Breard, Joshua",Bishop Hendricken,8:58.15,,,,,
States,,3000 Meters,2022,13,"Padula, Jason",Smithfield,9:03.72,,,,,
States,,3000 Meters,2022,14,"Simas Jr., Phillip",LaSalle,9:06.61,,,,,
States,,3000 Meters,2022,15,"Sjoblom, Alex",Bishop Hendricken,9:10.52,,,,,
States,,3000 Meters,2022,16,"Mott, Nicholas",Classical,9:17.57,,,,,
States,,3000 Meters,2022,x,"Thibodeau, Adam",LaSalle,dnf,,,,,
States,,400 Meter Relay,2022,1,"Gouvin, Chase",LaSalle,42.23,,,,,
States,,400 Meter Relay,2022,1,"Bamgbala, Jubril",LaSalle,,,,,,
States,,400 Meter Relay,2022,1,"Fisher, Brady",LaSalle,,,,,,
States,,400 Meter Relay,2022,1,"Gibbons, Jared",LaSalle,,,,,,
States,,400 Meter Relay,2022,2,"Pemberton, Kamalie",Bishop Hendricken,42.68,,,,,
States,,400 Meter Relay,2022,2,"Kopech, Jake",Bishop Hendricken,,,,,,
States,,400 Meter Relay,2022,2,"Felix, Joel",Bishop Hendricken,,,,,,
States,,400 Meter Relay,2022,2,"Falcone, Jayden",Bishop Hendricken,,,,,,
States,,400 Meter Relay,2022,3,"DeBoth, Iain",Barrington,43.51,,,,,
States,,400 Meter Relay,2022,3,"Blazewicz, Andrew",Barrington,,,,,,
States,,400 Meter Relay,2022,3,"Greenberg, Nate",Barrington,,,,,,
States,,400 Meter Relay,2022,3,"O'Connor, Jackson",Barrington,,,,,,
States,,400 Meter Relay,2022,4,"Lacroix, Mikel",Cumberland,43.87,,,,,
States,,400 Meter Relay,2022,4,"Pedro, Camron",Cumberland,,,,,,
States,,400 Meter Relay,2022,4,"Spencer, Evan",Cumberland,,,,,,
States,,400 Meter Relay,2022,4,"Gilson, Jeb",Cumberland,,,,,,
States,,400 Meter Relay,2022,5,"DelNigro, Alex",Cranston West,44.83,,,,,
States,,400 Meter Relay,2022,5,"DiFazio, Nicholas",Cranston West,,,,,,
States,,400 Meter Relay,2022,5,"Parker-Sharpe, Alonso",Cranston West,,,,,,
States,,400 Meter Relay,2022,5,"Soler, Manny",Cranston West,,,,,,
States,,400 Meter Relay,2022,6,"Briggs, Isiah",Central,44.85,,,,,
States,,400 Meter Relay,2022,6,"Dosunmu, Gabriel",Central,,,,,,
States,,400 Meter Relay,2022,6,"Qualls, Lavonje",Central,,,,,,
States,,400 Meter Relay,2022,6,"Karweh, Izaiah",Central,,,,,,
States,,400 Meter Relay,2022,7,"Plympton, Nathan",East Greenwich,45.52,,,,,
States,,400 Meter Relay,2022,7,"Ruff, Joseph",East Greenwich,,,,,,
States,,400 Meter Relay,2022,7,"DiIuro, Jason",East Greenwich,,,,,,
States,,400 Meter Relay,2022,7,"Berthiaume, Evan",East Greenwich,,,,,,
States,,400 Meter Relay,2022,8,"Borkman, James",North Kingstown,45.56,,,,,
States,,400 Meter Relay,2022,8,"O'Gorman, Sean",North Kingstown,,,,,,
States,,400 Meter Relay,2022,8,"Webber, Jackson",North Kingstown,,,,,,
States,,400 Meter Relay,2022,8,"Taylor, Mason",North Kingstown,,,,,,
States,,400 Meter Relay,2022,9,"Guilfoyle, Connor",Smithfield,45.88,,,,,
States,,400 Meter Relay,2022,9,"Knobel, Jeremy",Smithfield,,,,,,
States,,400 Meter Relay,2022,9,"Garneau, Jesse",Smithfield,,,,,,
States,,400 Meter Relay,2022,9,"Schiller, Will",Smithfield,,,,,,
States,,400 Meter Relay,2022,10,"Wright, Donavan",Rogers,45.91,,,,,
States,,400 Meter Relay,2022,10,"O'Brien-Tate, Kordell",Rogers,,,,,,
States,,400 Meter Relay,2022,10,"Lockhart, Nicholas",Rogers,,,,,,
States,,400 Meter Relay,2022,10,"Griffin, Darian",Rogers,,,,,,
States,,400 Meter Relay,2022,11,"Oakes, Carson",Narragansett,46.59,,,,,
States,,400 Meter Relay,2022,11,"Morgan, Collin",Narragansett,,,,,,
States,,400 Meter Relay,2022,11,"Flint, Chase",Narragansett,,,,,,
States,,400 Meter Relay,2022,11,"Connor, Finn",Narragansett,,,,,,
States,,400 Meter Relay,2022,12,"Harris, Vince",North Providence,46.63,,,,,
States,,400 Meter Relay,2022,12,"Kamara, Wahabu",North Providence,,,,,,
States,,400 Meter Relay,2022,12,"Taylor, Amarion",North Providence,,,,,,
States,,400 Meter Relay,2022,12,"Melendez, Jevon",North Providence,,,,,,
States,,400 Meter Relay,2022,13,"Loyola, Nikolai",Portsmouth,46.65,,,,,
States,,400 Meter Relay,2022,13,"Tibbetts, Oliver",Portsmouth,,,,,,
States,,400 Meter Relay,2022,13,"Claytor, Christian",Portsmouth,,,,,,
States,,400 Meter Relay,2022,13,"Rodrigues, Landon",Portsmouth,,,,,,
States,,400 Meter Relay,2022,14,"Rosario, Juan",Juanita Sanchez,47.43,,,,,
States,,400 Meter Relay,2022,14,"Bernard, Jonathan",Juanita Sanchez,,,,,,
States,,400 Meter Relay,2022,14,"Edjang, Enrque",Juanita Sanchez,,,,,,
States,,400 Meter Relay,2022,14,"Brown, Desmond",Juanita Sanchez,,,,,,
States,,400 Meter Relay,2022,x,"Suazo, Denzy",East Providence,DNF,,,,,
States,,400 Meter Relay,2022,x,"Morrison, Nick",East Providence,,,,,,
States,,400 Meter Relay,2022,x,"Whiting, Maxwell",East Providence,,,,,,
States,,400 Meter Relay,2022,x,"Ruddock, Kitwana",East Providence,,,,,,
States,,1600 Meter Relay,2022,1,"Weissman, Jared",Classical,3:29.95,,,,,
States,,1600 Meter Relay,2022,1,"Michaud, Cooper",Classical,,,,,,
States,,1600 Meter Relay,2022,1,"Gomez, Javier",Classical,,,,,,
States,,1600 Meter Relay,2022,1,"Healey, Sam",Classical,,,,,,
States,,1600 Meter Relay,2022,2,"Brady, Jeff",Portsmouth,3:31.03,,,,,
States,,1600 Meter Relay,2022,2,"Chen, Aiden",Portsmouth,,,,,,
States,,1600 Meter Relay,2022,2,"McGraw, Thomas",Portsmouth,,,,,,
States,,1600 Meter Relay,2022,2,"Kluth, Kaden",Portsmouth,,,,,,
States,,1600 Meter Relay,2022,3,"Schultz, John",North Kingstown,3:31.89,,,,,
States,,1600 Meter Relay,2022,3,"Ferrell, Cameron",North Kingstown,,,,,,
States,,1600 Meter Relay,2022,3,"Toolin, Jack",North Kingstown,,,,,,
States,,1600 Meter Relay,2022,3,"Sullivan, Jacob",North Kingstown,,,,,,
States,,1600 Meter Relay,2022,4,"Mathews, Jacob",South Kingstown,3:32.94,,,,,
States,,1600 Meter Relay,2022,4,"Ballard, Will",South Kingstown,,,,,,
States,,1600 Meter Relay,2022,4,"Torrell, Drew",South Kingstown,,,,,,
States,,1600 Meter Relay,2022,4,"Capalbo, Antonio",South Kingstown,,,,,,
States,,1600 Meter Relay,2022,5,"Wade, Robbie",Westerly,3:33.18,,,,,
States,,1600 Meter Relay,2022,5,"Serra, Jacob",Westerly,,,,,,
States,,1600 Meter Relay,2022,5,"Flood, Joe",Westerly,,,,,,
States,,1600 Meter Relay,2022,5,"Delicato, Jakob",Westerly,,,,,,
States,,1600 Meter Relay,2022,6,"Kopech, Jake",Bishop Hendricken,3:33.94,,,,,
States,,1600 Meter Relay,2022,6,"McGregor, Evan",Bishop Hendricken,,,,,,
States,,1600 Meter Relay,2022,6,"Naiefeh, Jacob",Bishop Hendricken,,,,,,
States,,1600 Meter Relay,2022,6,"Clare, Hayden",Bishop Hendricken,,,,,,
States,,1600 Meter Relay,2022,7,"DeBoth, Iain",Barrington,3:34.46,,,,,
States,,1600 Meter Relay,2022,7,"Knight, Ethan",Barrington,,,,,,
States,,1600 Meter Relay,2022,7,"DiGiacomo, Will",Barrington,,,,,,
States,,1600 Meter Relay,2022,7,"Rego, Andrew",Barrington,,,,,,
States,,1600 Meter Relay,2022,8,"Morrison, Nick",East Providence,3:34.94,,,,,
States,,1600 Meter Relay,2022,8,"Suazo, Denzy",East Providence,,,,,,
States,,1600 Meter Relay,2022,8,"Whiting, Maxwell",East Providence,,,,,,
States,,1600 Meter Relay,2022,8,"Ruddock, Kitwana",East Providence,,,,,,
States,,1600 Meter Relay,2022,9,"Tavares, Devan",St. Raphael's,3:36.01,,,,,
States,,1600 Meter Relay,2022,9,"Mayol, Pedro",St. Raphael's,,,,,,
States,,1600 Meter Relay,2022,9,"McCann-Carter, Ethan",St. Raphael's,,,,,,
States,,1600 Meter Relay,2022,9,"Pereira, Jack",St. Raphael's,,,,,,
States,,1600 Meter Relay,2022,10,"DiFazio, Nicholas",Cranston West,3:36.29,,,,,
States,,1600 Meter Relay,2022,10,"Parker-Sharpe, Alonso",Cranston West,,,,,,
States,,1600 Meter Relay,2022,10,"Morales, Jared",Cranston West,,,,,,
States,,1600 Meter Relay,2022,10,"Morales, Peter",Cranston West,,,,,,
States,,1600 Meter Relay,2022,11,"Connolly, Jacob",East Greenwich,3:37.89,,,,,
States,,1600 Meter Relay,2022,11,"Martin, Nicholas",East Greenwich,,,,,,
States,,1600 Meter Relay,2022,11,"Connolly, Andrew",East Greenwich,,,,,,
States,,1600 Meter Relay,2022,11,"DiIuro, Jason",East Greenwich,,,,,,
States,,1600 Meter Relay,2022,12,"Ribeiro, Lucas",Cumberland,3:38.24,,,,,
States,,1600 Meter Relay,2022,12,"Gilson, Jeb",Cumberland,,,,,,
States,,1600 Meter Relay,2022,12,"Rocha, Jeremiah",Cumberland,,,,,,
States,,1600 Meter Relay,2022,12,"Walker, John",Cumberland,,,,,,
